RepRapFirmware height map file v2 generated at 2019-07-15 10:51, mean error 0.004, deviation 0.210
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
25.00,285.00,45.00,295.00,-1.00,260.00,250.00,2,2
  0.000, -0.283
 -0.009,  0.310
