RepRapFirmware height map file v2 generated at 2019-10-19 10:12, min error -0.207, max error 0.009, mean -0.076, deviation 0.087
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
45.00,285.00,45.00,295.00,-1.00,240.00,250.00,2,2
  0.009, -0.004
 -0.102, -0.207
